seconds_remaining,p0_pos_x,p0_pos_y,p0_pos_z,p0_vel_x,p0_vel_y,p0_vel_z,p0_boost_amount,p0_team,p1_pos_x,p1_pos_y,p1_pos_z,p1_vel_x,p1_vel_y,p1_vel_z,p1_boost_amount,p1_team,p2_pos_x,p2_pos_y,p2_pos_z,p2_vel_x,p2_vel_y,p2_vel_z,p2_boost_amount,p2_team,p3_pos_x,p3_pos_y,p3_pos_z,p3_vel_x,p3_vel_y,p3_vel_z,p3_boost_amount,p3_team,p4_pos_x,p4_pos_y,p4_pos_z,p4_vel_x,p4_vel_y,p4_vel_z,p4_boost_amount,p4_team,p5_pos_x,p5_pos_y,p5_pos_z,p5_vel_x,p5_vel_y,p5_vel_z,p5_boost_amount,p5_team,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_hit_team_num,p0_alive,p1_alive,p2_alive,p3_alive,p4_alive,p5_alive,p0_forward_x,p0_forward_y,p0_forward_z,p1_forward_x,p1_forward_y,p1_forward_z,p2_forward_x,p2_forward_y,p2_forward_z,p3_forward_x,p3_forward_y,p3_forward_z,p4_forward_x,p4_forward_y,p4_forward_z,p5_forward_x,p5_forward_y,p5_forward_z,boost_pad_0_respawn,boost_pad_1_respawn,boost_pad_2_respawn,boost_pad_3_respawn,boost_pad_4_respawn,boost_pad_5_respawn,team_0_goal_prev_5s,team_1_goal_prev_5s,p0_dist_to_ball,p1_dist_to_ball,p2_dist_to_ball,p3_dist_to_ball,p4_dist_to_ball,p5_dist_to_ball
98,-325.59,-1392.55,17.01,1632.01,1352.21,0.25,21.57,0,111.24,-653.69,17.01,2053.65,889.84,0.29,27.45,0,-1068.09,947.44,16.97,1817.18,1202.85,1.36,16.47,0,-1142.62,881.0,297.6,1922.94,267.57,391.24,60.14,1,-1098.94,827.26,17.0,1859.64,1303.36,0.39,1.57,1,-2005.82,420.85,17.01,-1438.15,1447.53,0.26,69.41,1,-953.42,704.63,525.41,1370.55,1379.48,-397.25,0.0,1,1,1,1,1,1,0.7834808,0.6214159,-0.0,0.8849529,0.46568048,-0.0,0.8746284,0.48479405,-0.0,0.60981506,0.109986305,0.78487486,0.7944032,0.60739076,-0.0,-0.7038483,0.7103503,-0.0,7.3900146484375,3.5300140380859375,0.0,0.0,0.0,0.0,0,0,2247.4,1799.17,574.99,344.67,542.86,1202.72
98,159.58,-1082.37,17.01,1929.68,756.64,0.28,33.54,0,597.97,-353.02,17.01,1804.97,1280.87,0.26,27.45,0,-571.62,1201.31,17.01,1879.26,1042.27,0.28,16.47,0,-708.23,900.38,366.23,2171.49,-24.46,234.33,53.2,1,-768.72,1079.48,17.0,1818.68,1346.59,0.4,1.57,1,-2266.69,688.58,17.01,-1353.68,1518.93,0.28,69.41,1,-488.98,849.43,579.11,2925.29,-51.55,851.97,1.0,1,1,1,1,1,1,0.95488834,0.2969653,-0.0,0.8080175,0.5891586,-0.0,0.8548858,0.51881623,-0.0,0.46585202,-0.41928682,0.7792179,0.82110924,0.57077104,-0.0,-0.6513634,0.7587658,-0.0,7.17999267578125,3.3199920654296875,0.0,0.0,0.0,0.0,0,0,2113.87,1715.61,668.29,309.81,668.69,1871.38
98,528.89,-1011.79,17.01,2093.68,34.65,0.06,26.6,0,928.16,-117.35,17.01,1823.99,1248.72,0.27,39.22,0,-164.88,1483.62,17.01,1838.58,1381.88,0.02,11.27,0,-305.03,891.03,376.3,2206.45,-57.86,-14.3,52.16,1,-325.96,1317.83,17.0,2063.33,836.43,0.38,1.57,1,-2507.15,1066.42,17.01,-735.53,1794.78,0.31,69.41,1,69.99,839.54,729.47,2908.19,-51.09,722.67,1.0,1,1,1,1,1,1,0.99819845,-0.059999906,-0.0,0.8310037,0.5562669,-0.0,0.7944032,0.60739076,-0.0,0.54946727,-0.52379876,0.6509382,0.93563664,0.35296473,-0.0,-0.1852516,0.9826911,-0.0,6.980010986328125,3.1200103759765625,0.0,0.0,0.0,0.0,0,0,2036.08,1469.59,988.74,517.71,945.07,2683.42
97,966.11,-1100.98,17.01,2041.37,-859.62,0.06,19.66,0,1404.07,106.32,17.01,2119.89,520.05,0.1,37.48,0,111.57,1692.08,17.01,1835.75,1385.64,0.02,4.33,0,229.26,875.99,372.82,2215.15,-66.27,-14.43,52.16,1,-18.19,1460.25,17.0,1962.89,1115.63,0.41,0.0,1,-2562.49,1338.49,17.01,-20.4,1792.69,0.28,69.41,1,649.78,829.42,860.03,2890.43,-50.61,588.57,1.0,1,1,1,1,1,1,0.8849529,-0.46568048,-0.0,0.9871192,0.1599869,-0.0,0.7944032,0.60739076,-0.0,0.5586176,-0.51557,0.64971834,0.8432,0.53760004,-0.0,0.12734379,0.9918586,-0.0,6.769989013671875,2.9099884033203125,0.0,0.0,0.0,0.0,0,0,2130.07,1342.58,1320.81,645.27,1246.93,3359.84
97,1310.98,-1329.83,17.01,1703.46,-1545.38,0.01,13.73,0,1813.68,144.04,17.01,2298.73,76.39,0.02,30.54,0,617.57,2074.11,17.01,1835.56,1385.82,0.25,0.0,0,635.98,863.23,368.67,2221.75,-72.65,-54.83,52.16,1,452.52,1798.86,17.0,1768.94,1378.72,0.39,0.0,1,-2431.48,1755.96,17.01,840.06,1452.91,0.27,69.41,1,1297.8,818.08,974.95,2870.58,-50.07,438.68,1.0,1,1,1,1,1,1,0.69611776,-0.71792763,-0.0,0.99919975,0.039999988,0.0,0.7944032,0.60739076,-0.0,0.5544741,-0.530871,0.6408857,0.7834808,0.6214159,-0.0,0.5423835,0.84013104,-0.0,6.55999755859375,2.6999969482421875,0.0,0.0,0.0,0.0,0,0,2351.88,1279.89,1719.88,898.68,1610.62,3962.93
97,1674.99,-1771.89,17.01,1184.85,-1947.68,0.26,13.73,0,2386.16,198.2,17.01,2276.98,304.29,0.25,29.41,0,923.57,2305.11,17.01,1835.56,1385.82,0.25,0.0,0,1192.56,843.96,335.39,2230.75,-81.12,-206.33,52.16,1,828.36,2036.9,17.0,2002.71,936.39,0.39,0.0,1,-2196.51,2044.15,17.01,1201.05,1124.41,0.26,69.41,1,1893.87,807.7,1051.4,2852.33,-49.57,300.8,1.0,1,1,1,1,1,1,0.47987494,-0.8773369,-0.0,0.99015254,0.1399933,-0.0,0.7944032,0.60739076,-0.0,0.5576879,-0.50556755,0.6583203,0.93563664,0.35296473,-0.0,0.7538742,0.65701884,-0.0,6.350006103515625,2.4900054931640625,0.0,0.0,0.0,0.0,0,0,2787.86,1297.61,2062.45,1002.91,1927.75,4396.59
97,1854.75,-2222.86,17.01,478.31,-2171.78,0.26,25.88,0,2769.09,224.8,17.01,2299.36,-53.83,0.06,24.21,0,1336.67,2616.96,17.01,1835.56,1385.82,0.25,0.0,0,1564.86,829.94,292.16,2236.65,-87.01,-307.41,52.16,1,1294.24,2204.29,17.0,2097.53,661.07,0.38,0.0,1,-1967.75,2240.09,17.01,1267.44,1045.13,0.26,81.57,1,2509.74,797.04,1100.54,2833.44,-49.05,158.34,1.0,1,1,1,1,1,1,0.15498699,-0.98791647,-0.0,0.9967949,-0.07999959,-0.0,0.7944032,0.60739076,-0.0,0.5182788,-0.6037269,0.6057234,0.95488834,0.2969653,-0.0,0.76894224,0.6393183,-0.0,6.1400146484375,2.2800140380859375,0.0,0.0,0.0,0.0,0,0,3274.58,1252.5,2421.21,1243.93,2152.17,4827.46
97,1906.25,-2588.36,17.01,223.2,-2202.01,0.26,25.88,0,3266.01,99.55,17.01,2002.46,-1131.43,0.07,17.27,0,1717.99,2907.09,17.01,1802.76,1426.14,0.26,0.0,0,1975.55,813.25,225.03,2243.42,-94.92,-420.37,52.16,1,1612.01,2289.39,17.0,2145.65,416.51,0.41,12.16,1,-1798.33,2378.92,17.01,1271.89,1039.54,0.26,81.57,1,3004.21,788.43,1117.76,2818.32,-48.63,43.95,1.0,1,1,1,1,1,1,0.102522634,-0.9947307,-0.0,0.7944032,-0.60739076,-0.0,0.7834808,0.6214159,-0.0,0.6262807,-0.6915934,0.3598209,0.99015254,0.1399933,-0.0,0.76894224,0.6393183,-0.0,5.92999267578125,2.0699920654296875,0.0,0.0,0.0,0.0,0,0,3717.51,1324.67,2711.96,1362.25,2324.39,5177.42
96,1941.28,-2974.05,17.01,190.62,-2204.79,0.26,25.88,0,3548.27,-156.64,17.01,1391.94,-1830.98,0.05,93.64,0,2062.58,3210.27,17.01,1669.45,1573.46,0.26,0.0,0,2554.26,787.24,95.2,2223.92,-105.32,-577.09,52.16,1,2160.56,2272.0,17.0,2020.43,-523.6,0.43,12.16,1,-1454.61,2671.65,17.01,1239.74,1075.39,0.26,81.57,1,3612.74,778.02,1111.41,2799.62,-48.11,-96.67,1.0,1,1,1,1,1,1,0.07451401,-0.99721986,-0.0,0.5380113,-0.8429376,-0.0,0.72584236,0.6878611,-0.0,0.73611414,-0.6714448,0.08542757,0.92803454,-0.37249416,-0.0,0.7538742,0.65701884,-0.0,5.720001220703125,1.8600006103515625,0.0,9.82000732421875,0.0,0.0,0,0,4250.83,1440.64,3084.89,1467.36,2353.41,5519.2
96,1988.93,-3543.61,17.01,145.53,-2206.44,0.27,25.88,0,3763.6,-704.32,17.01,282.02,-2282.64,0.05,87.45,0,2462.44,3594.24,17.01,1649.66,1593.81,0.26,0.0,0,2920.97,738.63,17.86,1666.71,-819.99,-28.69,46.95,1,2446.43,2135.08,17.0,1175.68,-948.61,0.44,12.16,1,-1148.43,2923.2,17.01,1315.56,971.84,0.27,81.57,1,3866.31,761.52,1072.11,-1668.23,-116.33,-249.01,1.0,1,1,1,1,1,1,0.047395557,-0.99887615,-0.0,0.048052322,-0.9988448,-0.0,0.72584236,0.6878611,-0.0,0.7408094,-0.6715337,-0.015617062,0.6786116,-0.7344973,-0.0,0.8080175,0.5891586,-0.0,5.510009765625,1.6500091552734375,0.0,9.610015869140625,0.0,0.0,0,0,4813.72,1809.0,3332.92,1416.2,2239.64,5561.81
96,1976.57,-3943.81,17.01,-345.63,-2115.87,0.32,25.88,0,3727.88,-1210.8,17.01,-424.61,-2208.9,0.26,87.45,0,2742.56,3853.66,17.01,1757.39,1460.99,0.28,0.0,0,3201.25,419.94,16.82,861.71,-1695.62,2.21,40.01,1,2620.42,1860.54,17.0,390.42,-1321.15,0.43,12.16,1,-914.54,3056.97,17.01,1476.14,617.17,0.3,81.57,1,3519.93,737.35,1005.78,-1657.51,-115.58,-382.35,1.0,1,1,1,1,1,1,-0.31531858,-0.9489859,-0.0,-0.21541512,-0.9765226,-0.0,0.7944032,0.60739076,-0.0,0.39707133,-0.91778773,-0.0,0.20533793,-0.9786911,-0.0,0.95488834,0.2969653,-0.0,5.30999755859375,1.4499969482421875,0.0,9.410003662109375,0.0,0.0,0,0,5027.21,2194.58,3360.56,1086.44,1745.96,5101.26
96,1772.41,-4336.1,17.01,-1377.74,-1274.47,0.3,37.65,0,3648.36,-1577.0,17.01,-500.21,-2191.92,0.26,87.45,0,3243.59,4114.03,17.01,2050.93,361.64,0.32,100.0,0,3303.05,-42.65,17.0,-26.04,-2050.21,0.19,33.08,1,2639.61,1624.16,17.0,-144.6,-1344.95,0.43,12.16,1,-580.89,3106.57,17.01,1403.03,-234.03,0.32,81.57,1,3162.03,712.39,907.43,-1646.59,-114.8,-520.11,1.0,1,1,1,1,1,1,-0.8161241,-0.5778767,-0.0,-0.21872458,-0.9757866,-0.0,1.0,-0.0,0.0,-0.09417426,-0.99555576,-0.0,-0.1852516,-0.9826911,-0.0,0.9485232,-0.31670758,-0.0,5.100006103515625,1.2400054931640625,0.0,9.20001220703125,0.0,9.860015869140625,0,0,5311.42,2504.13,3517.19,1175.94,1377.36,4531.49
95,1482.56,-4494.22,17.01,-1696.67,-514.9,0.29,37.65,0,3532.37,-2069.27,17.01,-569.83,-2172.3,0.27,87.45,0,3652.31,4050.28,17.91,1840.59,-851.33,36.59,95.95,0,3250.81,-352.12,17.0,-609.83,-2059.65,0.15,26.13,1,2490.7,1268.05,61.42,-778.96,-1320.58,380.23,5.79,1,-358.44,2997.28,17.01,1021.03,-863.45,0.31,81.57,1,2820.14,688.58,784.8,-1636.09,-114.05,-651.73,1.0,1,1,1,1,1,1,-0.9752266,-0.22120844,-0.0,-0.24938574,-0.9684043,-0.0,0.8635833,-0.5040066,0.014183302,-0.34605882,-0.9382128,-0.0,-0.6945303,-0.7189841,0.026257852,0.7130972,-0.7010652,-0.0,4.8900146484375,1.0300140380859375,0.0,8.990020751953125,0.0,9.6500244140625,0,0,5407.41,2950.0,3547.06,1363.1,983.66,4002.87
95,1066.52,-4520.22,17.01,-1726.79,194.61,0.08,32.44,0,3316.47,-2557.34,17.01,-1258.14,-1786.2,0.28,87.45,0,3896.58,3866.27,41.68,1355.15,-1553.69,344.88,89.01,0,3049.89,-857.17,17.0,-919.74,-2107.96,0.37,21.18,1,2365.93,1062.91,128.38,-842.89,-1371.79,684.23,0.0,1,-188.19,2733.05,17.01,397.83,-1245.55,0.28,81.57,1,2480.42,664.87,634.84,-1625.59,-113.3,-782.52,1.0,1,1,1,1,1,1,-0.9874407,0.15799052,-0.0,-0.62518674,-0.7804752,-0.0,0.6210293,-0.7723726,0.13327843,-0.40657875,-0.9136158,-0.0,-0.7855385,-0.56153494,0.26001507,0.22970378,-0.9732606,-0.0,4.67999267578125,0.8199920654296875,0.0,8.779998779296875,0.0,9.44000244140625,0,0,5409.8,3385.75,3550.54,1738.57,654.25,3432.28
95,633.28,-4415.99,17.01,-1806.44,726.68,0.04,25.5,0,2976.46,-2867.12,17.01,-1808.14,-1060.25,0.28,87.45,0,4054.98,3396.07,152.28,101.35,-2167.84,297.13,83.14,0,2895.43,-1207.97,17.0,-929.65,-2103.48,0.37,21.18,1,2133.63,685.81,289.35,-861.13,-1310.44,320.55,0.0,1,-142.37,2518.11,17.01,203.45,-1318.41,0.26,81.57,1,2130.56,637.48,458.98,-1278.42,-1355.02,857.57,1.0,1,1,1,1,1,1,-0.90561956,0.42409113,-0.0,-0.9001102,-0.4356623,-0.0,0.052794944,-0.99350595,0.10079044,-0.40657875,-0.9136158,-0.0,-0.3293042,-0.266483,0.9058397,0.12901364,-0.99164283,-0.0,4.470001220703125,0.6100006103515625,0.0,8.57000732421875,0.0,9.230010986328125,0,0,5289.12,3632.23,3377.47,2045.99,176.41,2983.0
95,288.75,-4235.49,17.01,-1775.69,1085.93,0.23,23.92,0,2691.5,-2992.1,17.01,-1948.56,-696.66,0.25,87.45,0,4047.83,3000.84,142.71,-179.45,-2111.92,-344.48,83.14,0,2631.69,-1760.15,17.0,-1183.49,-1952.88,0.41,21.18,1,2004.57,489.25,329.5,-860.62,-1310.02,221.46,0.0,1,-108.74,2157.56,17.01,71.54,-1378.52,0.26,81.57,1,1886.28,378.57,610.41,-1270.83,-1346.97,728.24,1.0,1,1,1,1,1,1,-0.8432,0.53760004,-0.0,-0.9496481,-0.31331855,-0.0,-0.11501141,-0.96903986,-0.21848167,-0.55283904,-0.833288,-0.0,0.3180808,-0.100593045,0.94271183,0.048052322,-0.9988448,-0.0,4.260009765625,0.4000091552734375,0.0,8.360015869140625,0.0,9.02001953125,0,0,4918.72,3515.95,3430.36,2341.34,324.27,2738.07
95,8.81,-4033.52,17.01,-1550.36,1358.68,0.28,35.69,0,2283.26,-3120.25,17.01,-1871.46,-508.91,0.27,87.45,0,3939.14,2545.64,39.21,-715.1,-1979.94,-378.08,83.14,0,2394.92,-2051.62,17.0,-1600.75,-1569.05,0.38,21.18,1,1789.43,161.68,363.82,-862.1,-1309.15,57.46,0.0,1,-99.85,1925.68,17.01,3.76,-1399.01,0.28,81.57,1,1622.42,98.89,746.99,-1262.64,-1338.37,588.53,1.0,1,1,1,1,1,1,-0.7183355,0.69569683,-0.0,-0.96589684,-0.25892714,-0.0,-0.36817804,-0.9153206,-0.1631967,-0.75906104,-0.6510195,-0.0,0.6615754,-0.4437104,0.6045155,-0.008132969,-0.9999669,-0.0,4.04998779296875,0.1899871826171875,0.0,8.149993896484375,0.0,8.80999755859375,0,0,4495.93,3366.37,3443.07,2398.82,422.68,2614.62
94,-332.05,-3631.87,17.01,-1203.19,1644.3,0.26,35.11,0,1877.88,-3164.2,17.01,-1423.68,158.52,0.28,87.45,0,3750.98,2065.4,16.4,-778.58,-1993.05,10.9,83.14,0,1950.21,-2432.54,17.0,-1779.05,-1457.72,0.15,15.97,1,1630.69,-77.61,362.34,-868.5,-1300.56,-66.88,0.0,1,-147.73,1615.46,17.01,-375.76,-1366.72,0.14,80.99,1,1349.78,-190.09,858.25,-1254.32,-1329.53,444.17,1.0,1,1,1,1,1,1,-0.5808055,0.81404245,-0.0,-0.9874407,0.15799052,-0.0,-0.37665296,-0.92628723,-0.011160087,-0.76828694,-0.64010566,-0.0,0.25401655,-0.955643,0.14907077,-0.31049347,-0.95057553,-0.0,3.839996337890625,0.0,0.0,7.94000244140625,0.0,8.600006103515625,0,0,3922.0,3135.59,3400.25,2469.17,580.94,2492.03
94,-557.42,-3328.77,17.01,-1343.8,1641.81,0.05,28.17,0,1621.39,-3095.95,61.47,-1449.29,469.29,380.43,83.4,0,3624.58,1694.7,17.01,-581.7,-2053.1,0.35,83.14,0,1627.51,-2703.44,17.0,-1688.42,-1552.62,0.4,16.47,1,1442.43,-358.39,332.01,-869.9,-1295.75,-208.27,0.0,1,-232.35,1294.27,92.53,-404.37,-1585.6,434.0,74.05,1,1089.33,-466.16,935.84,-1246.32,-1321.03,306.26,1.0,1,1,1,1,1,1,-0.6513634,0.7587658,-0.0,-0.83432776,0.5509413,0.018997975,-0.24938574,-0.9684043,-0.0,-0.7183355,-0.69569683,-0.0,-0.57170737,-0.71518755,-0.4020666,-0.06904442,-0.9894348,0.12748179,3.6400146484375,0.0,0.0,7.740020751953125,0.0,8.4000244140625,0,0,3427.91,2821.95,3455.58,2477.77,707.75,2357.36
94,-933.56,-3008.75,17.01,-1984.02,1120.7,0.05,21.23,0,1280.95,-2974.13,191.66,-1563.62,629.78,622.0,76.47,0,3527.66,1297.71,17.01,-469.76,-2079.43,0.26,83.14,0,1311.9,-3102.05,17.0,-1184.88,-1912.96,0.39,16.47,1,1245.73,-650.78,267.6,-876.14,-1300.98,-357.54,0.0,1,-335.87,890.64,178.29,-631.15,-2187.85,323.96,67.11,1,840.87,-729.51,983.37,-1238.64,-1312.87,174.68,1.0,1,1,1,1,1,1,-0.90561956,0.42409113,-0.0,-0.31986454,0.8892916,0.3268748,-0.21541512,-0.9765226,-0.0,-0.5085159,-0.86105263,-0.0,-0.8633913,-0.4880906,-0.12776195,0.044762816,-0.99802995,0.04395989,3.42999267578125,0.0,0.0,7.529998779296875,0.0,8.19000244140625,0,0,3045.88,2420.49,3501.76,2604.74,826.1,2158.18
94,-1255.43,-2887.36,17.01,-2243.39,507.13,0.05,14.29,0,977.38,-2836.11,307.77,-1591.34,796.86,603.82,69.53,0,3442.8,916.22,17.01,-459.98,-2081.51,0.26,83.14,0,1057.3,-3446.25,17.0,-1539.28,-1596.43,0.41,16.47,1,1078.39,-899.81,186.7,-870.85,-1297.9,-481.7,0.0,1,-450.99,465.85,206.64,-566.07,-2228.98,-34.15,60.18,1,583.68,-1002.11,1004.99,-1230.64,-1304.37,38.48,1.0,1,1,1,1,1,1,-0.99034166,0.13864784,-0.0,0.007176529,0.70569175,0.7084826,-0.21541512,-0.9765226,-0.0,-0.73684394,-0.67606294,-0.0,-0.8572296,-0.5020382,0.114520684,0.33293894,-0.31201813,-0.88982946,3.220001220703125,0.0,0.0,7.32000732421875,0.0,7.980010986328125,0,0,2812.93,2001.17,3581.99,2678.48,961.67,1965.4
94,-1880.44,-2923.15,17.01,-2182.74,-725.01,0.05,9.8,0,607.24,-2631.4,453.38,-1581.99,944.53,648.82,62.59,0,3314.99,324.73,73.54,-780.07,-2153.58,208.65,76.77,0,656.09,-3762.83,17.0,-1724.61,-1339.36,0.4,16.47,1,933.19,-1116.21,96.95,-871.72,-1298.5,-589.59,0.0,1,-572.43,-52.77,199.97,-502.01,-2214.14,-15.79,55.69,1,317.98,-1283.75,997.46,-1222.41,-1295.78,-102.1,1.0,1,1,1,1,1,1,-0.9200933,-0.39169914,-0.0,-0.025090147,0.5078251,0.8610947,0.074628145,-0.9898679,-0.12079812,-0.76828694,-0.64010566,-0.0,-0.7827539,-0.5503214,0.29059023,0.62381136,0.69083405,-0.36552384,3.010009765625,0.0,0.0,7.110015869140625,0.0,7.77001953125,0,0,2912.38,1481.84,3524.61,2687.28,1103.39,1715.85
93,-2201.75,-3087.48,17.01,-1885.71,-1258.24,0.25,9.8,0,356.63,-2480.86,549.2,-1583.38,952.61,559.21,61.57,0,3156.74,-127.3,91.06,-754.03,-2172.82,-15.46,74.51,0,388.03,-3980.19,17.0,-1731.36,-1316.78,0.4,16.47,1,705.07,-1412.53,15.72,-1090.62,-1061.05,23.98,0.0,1,-651.85,-403.32,197.5,-501.93,-2214.05,-15.47,55.69,1,64.15,-1552.81,961.62,-1214.66,-1287.53,-236.36,1.0,1,1,1,1,1,1,-0.7979733,-0.6026929,-0.0,-0.2855677,0.5582183,0.77900165,0.2475952,-0.8283149,-0.50258434,-0.807042,-0.5904941,-0.0,-0.73684394,-0.67606294,-0.0,0.77281326,0.37821916,0.5096174,2.79998779296875,0.0,0.0,6.899993896484375,0.0,7.55999755859375,0,0,2895.13,1056.84,3514.84,2624.76,1151.17,1554.95
93,-2625.07,-3476.54,17.01,-1377.01,-1687.18,0.3,9.8,0,-53.42,-2232.7,673.75,-1603.69,995.9,441.54,59.83,0,3000.07,-580.14,87.81,-750.84,-2173.93,-15.54,74.51,0,-21.91,-4198.07,17.0,-2031.98,-710.5,0.21,14.73,1,405.54,-1602.74,17.02,-1348.36,-431.51,0.23,0.0,1,-781.43,-975.27,175.19,-501.93,-2214.05,-166.95,55.69,1,-188.07,-1820.15,897.91,-1206.91,-1279.28,-369.77,1.0,1,1,1,1,1,1,-0.41283444,-0.91080606,-0.0,-0.29318818,0.63417864,0.71544266,0.547802,-0.80450916,-0.22951704,-0.9607651,-0.27736312,-0.0,-0.9874407,-0.15799052,-0.0,0.39257607,-0.49436992,0.7755529,2.589996337890625,0.0,0.0,6.69000244140625,0.0,7.350006103515625,0,0,3075.48,488.44,3515.41,2541.28,1084.25,1260.25
93,-2779.83,-3740.61,17.01,-632.04,-1787.84,0.32,9.8,0,-295.6,-2079.63,738.26,-1548.59,867.66,280.28,52.89,0,2887.51,-906.3,85.47,-750.6,-2174.01,-15.47,74.51,0,-553.37,-4312.46,17.0,-2283.87,-271.88,0.15,7.79,1,202.14,-1618.35,17.02,-1328.84,179.14,0.19,0.0,1,-856.67,-1307.37,142.43,-501.93,-2214.05,-264.33,55.69,1,-517.35,-1925.8,892.61,-2622.21,1076.17,714.63,0.0,1,1,1,1,1,1,0.048052322,-0.9988448,-0.0,-0.30216822,0.47944036,0.82391214,0.34098527,-0.9139688,0.2199776,-0.99503714,-0.09950372,-0.0,-0.9707225,0.24020375,-0.0,0.097252674,-0.7315964,0.6747656,2.3800048828125,0.0,0.0,6.480010986328125,0.0,7.1400146484375,0,0,3029.69,310.9,3644.71,2542.47,1174.24,1029.74
93,-2760.78,-4135.11,17.01,562.48,-1460.82,0.24,9.8,0,-716.67,-1843.76,814.55,-1731.58,944.59,289.13,45.94,0,2706.28,-1431.48,69.36,-748.91,-2170.24,-138.45,74.51,0,-897.32,-4344.34,17.0,-2292.96,-166.57,0.38,5.88,1,-78.22,-1490.35,17.02,-900.45,845.44,0.19,0.0,1,-977.85,-1842.12,59.01,-499.94,-2205.42,-419.7,55.69,1,-1061.83,-1702.36,1026.36,-2605.46,1069.17,575.0,0.0,1,1,1,1,1,1,0.43736544,-0.8992839,-0.0,-0.87318075,0.25741166,0.41387758,-0.27244988,-0.9253621,0.26358312,-0.9982048,-0.05989229,-0.0,-0.61641544,0.7874211,-0.0,-0.67270374,-0.6822933,0.2862612,2.170013427734375,0.0,0.0,6.27001953125,0.0,6.930023193359375,0,0,3134.24,428.94,3897.16,2833.01,1425.2,981.0
93,-2645.03,-4398.04,81.42,639.14,-1434.64,396.66,9.8,0,-1007.12,-1685.76,854.1,-1746.49,949.68,187.58,45.88,0,2541.17,-1899.44,24.95,-838.23,-2121.74,-235.53,74.51,0,-1481.05,-4301.76,17.0,-2160.54,599.75,0.41,5.88,1,-184.1,-1300.92,17.02,-288.18,1149.08,0.18,0.0,1,-1115.91,-2180.81,15.86,-1088.5,-1402.44,15.43,55.69,1,-1581.28,-1489.2,1127.47,-2589.6,1062.63,441.78,0.0,1,1,1,1,1,1,0.479251,-0.877361,-0.02358282,-0.7857859,0.43351635,0.44113946,-0.35528147,-0.9342288,0.03149086,-0.94369584,0.33081442,-0.0,-0.15518208,0.98788583,-0.0,-0.71821517,-0.6955803,-0.018304745,1.959991455078125,0.0,0.0,6.05999755859375,0.0,6.720001220703125,0,0,3269.12,665.6,4287.01,3025.5,1794.62,1389.45
92,-2523.87,-4833.5,161.48,233.0,-2032.14,228.56,9.8,0,-1464.73,-1434.37,890.58,-1807.97,1015.48,153.93,40.66,0,2388.8,-2225.84,16.56,-1100.26,-1983.3,7.94,74.51,0,-1797.87,-4156.78,17.0,-1835.13,1177.79,0.4,17.65,1,-167.62,-995.91,17.02,287.24,1187.49,0.13,12.16,1,-1398.29,-2439.84,17.02,-1417.05,-823.93,0.32,55.69,1,-2161.86,-1250.96,1209.5,-2571.78,1055.34,292.89,0.0,1,1,1,1,1,1,0.7606381,-0.59220684,-0.26593366,-0.11396519,0.21651371,0.96960497,-0.51607054,-0.85636777,-0.017476892,-0.7979733,0.6026929,-0.0,0.25352716,0.96732825,-0.0,-0.93380487,-0.35778272,-0.0,1.75,0.0,0.0,5.850006103515625,0.0,6.510009765625,0,0,3750.2,788.25,4804.37,3162.01,2337.53,1848.91
92,-2489.07,-5059.66,187.92,136.89,-266.06,192.4,9.8,0,-1781.24,-1255.2,923.88,-1802.68,1019.78,223.57,33.72,0,2037.49,-2628.21,17.01,-1760.69,-1290.99,0.28,74.51,0,-2200.67,-3823.47,17.0,-1593.33,1461.79,0.38,17.65,1,-109.41,-784.73,17.02,358.77,1241.74,0.0,11.58,1,-1645.31,-2510.1,17.02,-1487.9,-47.82,0.19,55.11,1,-2653.28,-1049.3,1253.02,-2556.72,1049.13,166.86,0.0,1,1,1,1,1,1,0.9968124,-0.021600269,-0.07680095,0.106114656,-0.15107852,0.9828097,-0.85188025,-0.52373666,-0.0,-0.7275383,0.68606716,-0.0,0.27999997,0.96000004,-0.0,-0.99503714,0.09950372,-0.0,1.54998779296875,0.0,0.0,5.649993896484375,0.0,6.30999755859375,0,0,4152.64,954.56,5101.37,3070.61,2840.59,2162.78
92,-2459.55,-5091.65,224.05,132.95,-138.08,90.97,9.8,0,-2212.11,-1015.55,989.09,-1760.71,959.43,311.03,26.78,0,1577.73,-2818.39,17.01,-2146.21,-359.61,0.06,71.62,0,-2583.48,-3467.78,17.0,-1580.95,1474.85,0.38,17.65,1,-63.99,-425.02,69.29,-104.23,1920.86,214.83,4.71,1,-2026.46,-2374.67,17.02,-1226.79,972.25,-0.06,48.17,1,-3226.51,-814.1,1273.4,-2539.17,1041.84,19.84,0.0,1,1,1,1,1,1,0.9983947,-0.0107999435,-0.055599708,0.17521574,-0.2912887,0.94045216,-0.99681526,-0.07974522,-0.0,-0.7275383,0.68606716,-0.0,0.19250152,0.94916975,-0.24903758,-0.7275383,0.68606716,-0.0,1.339996337890625,0.0,0.0,5.44000244140625,0.0,6.100006103515625,0,0,4470.66,1072.58,5355.04,3005.67,3406.29,2335.38
