replay_id,blue_score,orange_score,score_difference,seconds_remaining,ball_hit_team_num,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,boost_pad_0_respawn,boost_pad_1_respawn,boost_pad_2_respawn,boost_pad_3_respawn,boost_pad_4_respawn,boost_pad_5_respawn,p0_alive,p0_boost_amount,p0_dist_to_ball,p0_forward_x,p0_forward_y,p0_forward_z,p0_pos_x,p0_pos_y,p0_pos_z,p0_team,p0_vel_x,p0_vel_y,p0_vel_z,p1_alive,p1_boost_amount,p1_dist_to_ball,p1_forward_x,p1_forward_y,p1_forward_z,p1_pos_x,p1_pos_y,p1_pos_z,p1_team,p1_vel_x,p1_vel_y,p1_vel_z,p2_alive,p2_boost_amount,p2_dist_to_ball,p2_forward_x,p2_forward_y,p2_forward_z,p2_pos_x,p2_pos_y,p2_pos_z,p2_team,p2_vel_x,p2_vel_y,p2_vel_z,p3_alive,p3_boost_amount,p3_dist_to_ball,p3_forward_x,p3_forward_y,p3_forward_z,p3_pos_x,p3_pos_y,p3_pos_z,p3_team,p3_vel_x,p3_vel_y,p3_vel_z,p4_alive,p4_boost_amount,p4_dist_to_ball,p4_forward_x,p4_forward_y,p4_forward_z,p4_pos_x,p4_pos_y,p4_pos_z,p4_team,p4_vel_x,p4_vel_y,p4_vel_z,p5_alive,p5_boost_amount,p5_dist_to_ball,p5_forward_x,p5_forward_y,p5_forward_z,p5_pos_x,p5_pos_y,p5_pos_z,p5_team,p5_vel_x,p5_vel_y,p5_vel_z,team_0_goal_in_event_window,team_1_goal_in_event_window,time
replay_00014,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.379679,3600.74,-0.892483,0.4509807,-0.009516928,-456.05,-3570.94,17.01,0,-927.24,527.87,0.05,1,24.006346,2867.67,0.33127677,0.9300211,-0.15911132,-1766.29,-2259.03,70.04,0,1257.79,989.1,263.14,1,20.392157,3487.72,-0.370868,0.9285816,-0.013896673,167.98,-3483.36,45.91,0,-299.02,899.52,322.78,1,24.006346,2921.06,-0.49289942,-0.86982805,-0.021196831,1810.44,2291.92,48.08,1,-643.85,-885.73,303.91,1,12.54902,3484.16,0.48606575,-0.83080614,-0.27111125,-176.79,3479.65,79.24,1,201.61,-1528.87,267.25,1,12.379679,3579.32,0.95266765,-0.30386385,-0.009544663,523.36,3540.04,17.01,1,1070.95,-408.24,0.05,0,0,16.847256
replay_00014,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.5886116,3600.24,-0.98999393,-0.11332549,-0.08407991,-767.79,-3517.11,46.25,0,-1665.78,-482.27,267.02,1,17.215279,2494.38,0.2151816,0.9394209,-0.2668057,-1476.32,-2010.58,93.15,0,1313.75,1211.48,-21.84,1,20.392157,3193.96,-0.5643082,0.7586584,-0.32556686,144.39,-3190.69,99.82,0,-39.36,1444.6,68.85,1,17.215279,2490.64,-0.29615688,-0.9102969,-0.2892245,1485.1,1999.43,86.22,1,-1319.52,-1256.21,-21.67,1,12.54902,3076.63,0.49434477,0.45636064,-0.73983663,-118.09,3074.35,102.79,1,230.61,-1573.08,-15.39,1,5.5886116,3582.6,0.9922852,0.12167405,-0.023780882,748.5,3503.25,48.07,1,1339.17,-87.24,303.84,0,0,17.051191
replay_00014,1,2,1,109,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.19608,1746.19,-0.0010297298,0.99995697,-0.00922402,48.18,-1743.87,16.74,0,-5.33,1501.36,5.82,1,0.0,485.24,-0.6731695,0.7394307,-0.009222245,195.47,-437.9,18.64,0,-1589.68,1577.84,307.57,1,7.4509807,4841.12,0.9912852,0.13140899,-0.0092384815,2513.74,-4136.64,16.71,0,2232.19,260.81,6.25,1,13.333334,4738.18,-0.98133916,-0.17397532,0.081890665,-2243.2,4173.03,27.69,1,-1957.47,-167.92,-257.94,1,0.0,300.75,0.45500517,-0.8903262,-0.017016688,-58.38,292.27,52.49,1,1395.3,-1790.33,366.55,1,23.137255,1635.17,-0.09227729,-0.99568594,-0.009719677,31.01,1633.12,16.94,1,-126.94,-1670.73,2.16,0,0,263.18707
replay_00015,0,1,1,183,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.218742,3816.1,-0.16221797,0.98670924,-0.009501445,-263.56,-3806.23,17.01,0,-99.95,372.8,0.04,1,28.218742,3258.72,0.6878859,0.72575706,-0.009470824,-2034.31,-2544.62,17.01,0,207.66,221.5,0.03,1,29.347782,3841.19,-0.024709465,0.99964964,-0.009490796,255.07,-3831.96,17.01,0,-20.28,178.5,0.06,1,28.218742,3267.81,-0.70590204,-0.70824593,-0.009492665,2039.9,2551.8,17.01,1,-160.52,-161.23,0.03,1,28.218742,3818.37,0.14421755,-0.98950034,-0.009507391,-249.36,3809.47,17.01,1,77.6,-360.51,0.01,1,28.218742,3829.96,0.09633661,-0.9953034,-0.009509407,260.0,3820.37,17.01,1,65.49,-287.58,0.04,0,0,150.65059
replay_00015,0,1,1,183,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.39283,3713.13,-0.5599295,0.8284857,-0.009507652,-313.08,-3699.13,17.01,0,-426.53,637.54,0.05,1,21.39283,3122.22,0.6844755,0.7289743,-0.0094793625,-1940.45,-2444.83,17.01,0,542.63,578.31,0.03,1,22.521868,3707.74,-0.23049739,0.9730265,-0.009506886,229.97,-3699.83,17.01,0,-166.16,737.39,0.02,1,21.39283,3141.6,-0.7057447,-0.7084027,-0.0094926655,1950.23,2461.81,17.01,1,-528.66,-530.65,0.03,1,21.39283,3733.38,0.24079716,-0.9705291,-0.009488074,-231.66,3725.51,21.97,1,187.53,-659.75,299.64,1,21.39283,3713.13,0.5599295,-0.8284856,-0.00951718,313.08,3699.13,17.01,1,426.53,-637.54,0.05,0,0,150.8556
replay_00015,0,1,1,183,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.61607,3619.05,-0.84293556,0.53793037,-0.009519978,-419.03,-3593.91,17.01,0,-829.2,583.08,0.05,1,26.667633,2924.78,0.4140541,0.9069764,-0.07715577,-1816.86,-2291.77,59.03,0,1179.26,1015.23,263.48,1,21.176472,3565.99,-0.2507085,0.9680159,-0.009513018,196.14,-3559.84,19.48,0,-247.52,889.96,295.98,1,26.667633,2992.43,-0.5940264,-0.80438,-0.010273718,1850.42,2351.08,37.67,1,-629.41,-791.47,326.06,1,21.176472,3561.56,0.47380915,-0.7849023,-0.3992912,-192.9,3556.3,78.09,1,169.35,-1275.81,262.55,1,14.61607,3619.05,0.8429355,-0.53793025,-0.009530335,419.03,3593.91,17.01,1,829.2,-583.08,0.05,0,0,151.05913
replay_00015,0,1,1,183,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.786419,3571.08,-0.9985771,0.052466363,-0.009546087,-650.67,-3510.48,17.01,0,-1252.64,144.94,0.05,1,19.837982,2628.0,0.23417503,0.9019083,-0.3629374,-1594.61,-2088.92,86.71,0,1236.92,1189.44,-12.53,1,21.176472,3270.39,-0.5422653,0.7194547,-0.4339738,145.53,-3267.15,92.34,0,-116.94,1446.06,224.34,1,19.837982,2629.13,-0.35809985,-0.8837655,-0.30120274,1568.96,2109.66,89.54,1,-1311.61,-1126.78,-7.81,1,21.176472,3250.8,0.44985822,0.5133293,-0.7308356,-151.5,3247.26,98.33,1,171.48,-1278.85,-15.4,1,7.786419,3572.77,0.9998732,-0.012747507,-0.009543195,671.92,3508.45,29.66,1,1276.78,-109.2,311.48,0,0,151.26419
replay_00015,0,1,1,183,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9962959,3663.44,-0.9485283,-0.16993837,-0.26723596,-898.6,-3551.34,56.99,0,-1735.53,-584.98,212.91,1,13.047861,2332.37,0.24602546,0.9165378,-0.31532523,-1384.89,-1876.68,82.85,0,1278.02,1349.93,-23.59,1,17.254902,3045.14,-0.5784294,0.6739663,-0.459553,121.86,-3042.7,97.86,0,-187.86,1532.54,-18.82,1,13.047861,2334.56,-0.23400864,-0.95106465,-0.20178188,1345.0,1908.17,85.97,1,-1369.56,-1285.3,-21.5,1,21.176472,2961.59,0.52445734,0.67139065,0.5236212,-112.89,2959.44,94.82,1,171.48,-1278.85,-15.45,1,0.9962959,3667.09,0.92480963,0.11299971,-0.3632605,924.23,3548.67,76.19,1,1712.98,518.22,214.62,0,0,151.46803
replay_00015,0,1,1,183,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3948.53,-0.976051,-0.097284004,-0.194577,-1364.33,-3705.29,74.39,0,-1802.12,-595.91,32.36,1,6.2509193,1892.62,0.40588003,0.90589184,0.120918974,-1089.86,-1547.26,78.21,0,1346.87,1571.22,-14.22,1,29.019608,2646.25,-0.67278165,0.7396647,0.01615684,71.96,-2645.27,93.7,0,-198.59,1544.11,-15.6,1,6.2509193,1828.08,-0.32413113,-0.9257668,0.19466579,983.86,1540.71,81.83,1,-1428.84,-1549.8,-11.09,1,32.941177,2747.53,0.5426323,-0.2080221,0.8138041,-84.29,2746.24,91.56,1,171.55,-1278.86,-42.38,1,0.0,3934.41,0.92081046,-0.011941746,-0.38982746,1381.94,3683.72,87.6,1,1772.14,522.64,12.41,0,0,151.67213
replay_00015,1,2,1,42,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.764706,1979.58,0.03911096,0.9992034,-0.007937185,69.71,-1976.85,15.76,0,22.17,1439.25,4.95,1,0.0,599.67,-0.65502983,0.75551313,-0.011656356,242.14,-543.22,16.01,0,-1543.58,1680.71,9.97,1,7.8431373,4749.49,0.9987041,0.050892748,0.00038298778,2119.02,-4250.14,31.67,0,2221.56,84.81,-230.63,1,0.0,634.02,0.42335,-0.9059226,-0.008894667,-243.29,580.77,18.58,1,1178.65,-1874.95,304.44,1,14.117647,4704.91,-0.9952042,0.02904262,0.09340833,-2205.99,4155.28,34.17,1,-2086.14,-100.84,-227.62,1,25.490196,1795.35,-0.027424695,-0.99957424,-0.009964918,56.21,1792.83,16.12,1,57.19,-1587.03,11.57,0,1,328.7296
replay_00015,1,2,1,42,1.0,539.32,-326.14,124.69,1275.34,-836.89,-59.87,0.0,9.72003173828125,0.0,0.0,9.72003173828125,0.0,1,40.977787,857.87,0.5147981,0.85725784,-0.009593074,132.14,-1073.5,17.01,0,593.54,1324.81,0.09,1,0.0,949.89,-0.7679534,0.6202613,-0.15976065,-339.66,32.6,93.18,0,-777.37,525.79,-15.72,1,90.09251,4169.04,-0.13783813,0.9904082,-0.0096046105,3113.16,-3604.04,17.02,0,-69.23,1849.49,-0.07,1,0.0,423.13,0.9399497,-0.12525441,-0.3174996,252.15,-15.71,139.12,1,684.52,-496.79,-15.59,1,100.0,5676.01,-0.24067605,-0.97055817,-0.009587862,-3277.19,3873.83,17.02,1,-814.49,-1283.94,0.22,1,27.735867,1158.27,0.4763343,-0.8792119,-0.009599683,136.17,754.35,17.01,1,754.18,-1645.22,0.06,0,1,329.3531
replay_00018,2,0,-2,178,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.295889,3258.63,0.7070674,0.70708233,-0.009502629,-2033.31,-2545.31,17.01,0,215.77,215.77,0.03,1,33.333332,3836.6,-0.02149749,0.9997239,-0.009490394,255.21,-3827.35,17.01,0,-25.79,181.9,0.28,1,29.295889,3834.52,-0.07384635,0.9972243,-0.0095145805,-258.95,-3825.02,17.01,0,-54.19,251.8,0.04,1,29.295889,3834.13,0.073831856,-0.99722534,-0.009514581,-253.05,3825.02,17.01,1,54.19,-251.8,0.04,1,29.295889,3834.52,0.07384647,-0.9972243,-0.0095145805,258.95,3825.02,17.01,1,54.19,-251.8,0.04,1,29.295889,3263.54,-0.70706743,-0.7070825,-0.009488533,2036.8,2548.8,17.01,1,-188.59,-188.59,0.03,0,0,171.79034
replay_00018,2,0,-2,178,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.5126,3147.77,0.7070674,0.70708233,-0.009502629,-1954.39,-2466.39,17.01,0,518.86,518.87,0.03,1,33.333332,3762.45,-0.20887911,0.9778957,-0.009471899,239.73,-3754.04,17.01,0,-93.54,455.21,0.25,1,22.5126,3732.98,-0.49330917,0.8698018,-0.009536747,-299.5,-3720.17,17.01,0,-344.04,615.3,0.04,1,22.5126,3709.62,0.24764037,-0.9688054,-0.009510396,-223.61,3702.1,17.01,1,181.73,-731.39,0.01,1,22.5126,3732.97,0.49213547,-0.8704664,-0.009536792,299.78,3720.14,17.01,1,354.3,-615.81,0.05,1,22.5126,3135.26,-0.70706743,-0.7070825,-0.009488533,1945.48,2457.48,17.01,1,-540.41,-540.42,0.03,0,0,171.99417
replay_00018,2,0,-2,178,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.215878,3000.9,0.71266437,0.7014411,-0.009480759,-1849.71,-2362.13,27.06,0,731.3,708.55,307.48,1,32.77747,3661.01,-0.28642288,0.95805633,-0.009490826,215.05,-3653.9,17.01,0,-209.66,604.36,0.31,1,15.768045,3645.38,-0.78297305,0.62198275,-0.009527608,-377.34,-3625.01,17.01,0,-693.39,611.3,0.06,1,20.620607,3588.26,0.2370955,-0.9714396,-0.009533861,-193.9,3582.22,17.01,1,207.75,-850.79,0.25,1,15.768045,3644.75,0.77126193,-0.63644665,-0.009525518,380.12,3624.08,17.01,1,706.99,-627.77,0.05,1,28.215878,3002.63,-0.79536355,-0.6059594,-0.014493503,1846.46,2367.24,42.25,1,-758.04,-636.9,290.73,0,0,172.19658
replay_00018,2,0,-2,178,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.412018,2754.18,0.78026664,0.526911,-0.33697,-1702.09,-2165.21,75.92,0,929.49,1395.78,210.33,1,25.97361,3516.4,-0.5738349,0.80229056,-0.16444863,182.07,-3511.6,67.88,0,-19.19,1288.92,268.4,1,8.964186,3574.99,-0.9978925,0.05522889,-0.03406456,-624.89,-3519.71,51.48,0,-1403.55,-327.29,268.41,1,13.81675,3384.42,0.3789541,-0.9224321,-0.07424851,-144.98,3381.13,57.74,1,-16.96,-1578.06,281.11,1,8.964186,3567.05,0.9134326,-0.40687782,-0.009556655,538.99,3525.28,17.01,1,1070.11,-504.43,0.03,1,21.412018,2736.6,-0.84674394,-0.43336976,-0.30856967,1695.67,2147.91,78.88,1,-936.85,-1322.37,51.75,0,0,172.4009
replay_00018,4,0,-4,49,1.0,192.84,-89.88,94.16,410.17,-448.17,21.37,0.0,9.824737548828123,0.0,0.0,9.689239501953123,0.0,1,41.392025,1008.74,0.1859978,0.98250324,-0.009606789,97.71,-1091.16,17.01,0,247.0,1582.51,0.06,1,0.0,542.64,-0.482256,0.8577602,-0.1779796,-334.03,39.99,93.57,0,-941.08,561.19,-15.78,1,100.0,4780.73,0.46948844,0.88288647,-0.009596076,3138.02,-3854.9,17.02,0,995.54,1385.14,0.19,1,0.0,311.78,0.6621534,-0.7317352,0.16160612,485.92,-95.67,200.35,1,1239.72,-672.1,-15.45,1,91.347244,5258.53,-0.41650617,-0.90908253,-0.009572774,-3374.08,3773.18,17.0,1,-1101.05,-1966.45,0.18,1,15.213577,833.99,0.29883185,-0.9542574,-0.009612192,56.01,729.18,17.01,1,598.1,-2144.83,0.04,0,0,338.6912
replay_00019,1,0,-1,282,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.884048,3263.54,0.7070674,0.70708245,-0.009498501,-2036.8,-2548.8,17.01,0,188.59,188.59,0.03,1,29.095003,3837.52,-0.05133295,0.99863636,-0.009512962,254.02,-3828.35,17.01,0,-43.25,216.53,0.05,1,27.884048,3834.52,-0.073831916,0.99722534,-0.009514581,-258.95,-3825.02,17.01,0,-54.19,251.8,0.04,1,27.884048,3263.53,-0.706514,-0.70763546,-0.009492664,2036.8,2548.79,17.01,1,-188.46,-188.76,0.03,1,27.884048,3834.52,0.073831856,-0.99722534,-0.009514581,258.95,3825.02,17.01,1,54.19,-251.8,0.04,1,27.884048,3834.13,0.073831856,-0.99722534,-0.009514581,-253.05,3825.02,17.01,1,54.19,-251.8,0.04,0,0,61.95079
replay_00019,1,0,-1,282,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.618317,3122.3,0.62161934,0.78326267,-0.0094340835,-1940.53,-2445.23,29.66,0,474.89,621.6,311.53,1,21.82927,3736.3,-0.14504957,0.9893799,-0.009387025,239.42,-3728.17,34.94,0,-95.36,668.86,319.29,1,20.618317,3718.12,-0.5431526,0.8395801,-0.009511147,-309.53,-3704.44,17.01,0,-407.97,633.09,0.05,1,20.618317,3153.84,-0.706514,-0.70763546,-0.009492664,1958.77,2470.66,17.01,1,-507.56,-508.37,0.03,1,20.618317,3737.84,0.4749428,-0.879965,-0.0095348535,296.83,3725.27,17.01,1,337.13,-608.77,0.05,1,20.618317,3690.37,-0.08364546,-0.99488026,-0.05671666,-239.53,3682.32,48.08,1,335.34,-1158.15,303.77,0,0,62.169006
replay_00019,1,0,-1,282,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.104445,2928.68,0.32894692,0.887694,-0.32216975,-1803.69,-2307.32,81.69,0,1104.58,949.17,234.85,1,20.392157,3427.18,-0.015900373,0.10044834,-0.99481523,194.97,-3421.63,90.08,0,-186.5,1282.59,-7.15,1,13.352573,3623.08,-0.8319137,0.5548235,-0.009516467,-412.12,-3598.77,17.01,0,-809.09,592.12,0.05,1,25.104445,2903.97,-0.8845907,-0.46368468,-0.049959272,1762.19,2307.8,50.57,1,-873.77,-1270.12,256.16,1,13.352573,3573.72,0.81410146,-0.5806442,-0.009548817,458.59,3543.36,17.01,1,868.48,-675.75,0.06,1,13.352573,3468.35,-0.21305108,-0.9098151,-0.35615414,-183.37,3463.48,82.04,1,304.07,-1331.9,-0.68,0,0,62.387222
replay_00019,1,0,-1,282,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.203839,2132.32,0.39373755,0.9192191,-0.0026605427,-1235.05,-1738.23,88.48,0,1241.96,1374.46,-16.87,1,32.156864,2914.2,0.051513556,-0.338565,0.93953186,120.91,-2911.68,83.87,0,-183.68,1264.9,-14.1,1,0.0,3731.2,-0.93359095,-0.27303413,-0.23207839,-976.11,-3601.22,75.39,0,-1600.6,-728.82,177.37,1,10.475609,2185.02,-0.8898543,-0.39629063,-0.22608212,1317.74,1742.87,76.52,1,-1246.2,-1430.1,-20.56,1,11.777197,3645.25,0.9412808,0.20247121,-0.27017754,991.03,3507.82,62.11,1,1634.83,771.83,212.66,1,12.156863,2802.29,-0.18405987,-0.9803451,-0.07103247,-72.35,2801.31,77.12,1,210.72,-1733.3,-17.85,0,0,62.82658
replay_00019,1,0,-1,282,0.0,184.02,-32.23,219.7,483.44,15.46,216.99,9.854606628417969,0.0,0.0,0.0,0.0,9.745498657226562,1,1.1764706,398.8,-0.10763109,0.9352384,0.33726048,491.67,-245.15,81.65,0,1475.09,-150.35,-15.8,1,11.764706,783.15,0.059355676,0.9981909,-0.009588528,-70.95,-744.43,16.99,0,14.94,2217.16,0.38,1,100.0,5092.35,-0.10503197,0.99442303,-0.009549517,-2952.09,-4039.19,17.03,0,-351.01,1032.63,0.09,1,0.0,497.13,-0.2404287,-0.12207459,-0.96295995,-304.71,36.62,160.21,1,-856.35,-304.24,-16.99,1,100.0,5004.92,0.21972543,-0.9755146,-0.009590362,3170.43,3978.94,17.02,1,393.42,-1196.09,0.19,1,21.286331,598.3,0.03585953,-0.9993109,-0.009584392,58.94,518.42,21.97,1,61.94,-1717.28,299.63,0,0,64.1391
replay_00024,1,0,-1,185,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.9107685,4817.13,0.99555033,0.08379809,-0.04309766,2356.95,-4200.76,36.95,0,2114.04,86.79,-244.0,1,19.215687,1401.84,0.00466919,0.99994206,-0.009697533,14.18,-1399.72,16.96,0,26.07,1676.52,1.52,1,0.0,455.44,-0.57818395,0.81586003,-0.008707896,171.45,-415.33,18.37,0,-1419.32,1779.99,283.52,1,8.627451,4773.08,-0.9992709,-0.036737762,-0.010388711,-2345.97,4156.08,17.28,1,-2181.07,-122.71,-46.33,1,25.490196,1497.23,0.063578665,-0.997925,-0.01017878,0.0,1495.31,16.93,1,72.02,-1550.69,2.22,1,0.0,487.17,0.6076355,-0.79414636,-0.010523956,-221.05,428.24,21.46,1,1364.49,-1825.41,309.85,0,0,157.49663
replay_00031,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.019608,1852.22,0.0060657864,0.9999479,-0.008213837,23.92,-1850.58,18.56,0,20.26,1404.09,0.82,1,12.156863,4736.79,0.9858545,-0.03119198,0.16467562,2283.5,-4149.7,40.21,0,1939.48,131.45,-236.55,1,0.0,613.91,-0.6461211,0.7631747,-0.009583677,299.65,-530.76,19.37,0,-1450.22,1693.6,298.95,1,24.763714,1685.99,-0.053877596,-0.99847865,-0.011729361,29.21,1684.01,16.39,1,-102.75,-1622.31,10.28,1,3.0543232,4844.22,-0.9969704,-0.07697754,-0.011157737,-2263.84,4282.02,16.91,1,-2088.45,-53.75,-67.91,1,0.0,534.68,0.59787107,-0.8015292,-0.010053578,-238.19,473.34,21.35,1,1419.92,-1781.77,310.6,0,0,23.571075
replay_00031,0,2,2,23,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.797176,3258.6,0.70709074,0.7070977,-0.0059603555,-2033.31,-2545.31,18.65,0,215.78,215.77,0.13,1,27.797176,3838.51,-0.05397618,0.99849683,-0.009520995,-258.09,-3829.07,17.01,0,-44.01,215.18,0.04,1,27.797176,3830.0,-0.050886158,0.99865943,-0.009486762,253.78,-3820.83,17.01,0,-18.8,292.26,0.03,1,27.797176,3258.63,-0.70706743,-0.7070825,-0.009488533,2033.31,2545.31,17.01,1,-215.77,-215.77,0.03,1,27.797176,3838.51,0.053976238,-0.99849683,-0.009520995,258.09,3829.07,17.01,1,44.01,-215.18,0.04,1,27.797176,3838.23,0.05396152,-0.9984976,-0.009520997,-253.91,3829.07,17.01,1,44.0,-215.18,0.04,0,0,335.72635
replay_00031,0,2,2,23,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.300476,3118.68,0.77533287,0.63152504,-0.005930086,-1925.57,-2452.18,21.11,0,618.73,511.26,295.76,1,20.300476,3728.05,-0.50924546,0.8605687,-0.00952106,-302.88,-3714.95,17.01,0,-371.84,622.22,0.05,1,20.300476,3702.62,-0.12950242,0.99153346,-0.009512937,241.96,-3693.93,17.01,0,-91.4,758.22,0.02,1,20.300476,3128.86,-0.68948567,-0.72423714,-0.00949489,1941.66,2452.34,17.01,1,-514.87,-574.72,0.07,1,20.300476,3727.4,0.4910255,-0.8710932,-0.009517362,302.21,3714.36,17.01,1,352.6,-639.78,0.03,1,20.300476,3714.13,0.19980085,-0.9797906,-0.009487119,-230.21,3706.21,17.01,1,145.33,-728.23,0.01,0,0,335.9518
replay_00031,0,2,2,23,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.266298,2890.47,0.7014688,0.5594312,-0.44156346,-1774.56,-2281.57,79.53,0,867.27,1222.3,224.18,1,12.985661,3600.45,-0.8889984,0.4578112,-0.009522175,-455.96,-3570.66,17.01,0,-920.56,547.37,0.03,1,16.078432,3500.18,-0.13306235,0.8700705,-0.47462785,215.38,-3493.48,70.51,0,-199.7,1464.97,239.77,1,26.266298,2849.29,-0.27034318,-0.9046886,-0.32932228,1750.06,2248.42,74.51,1,-1185.49,-1015.98,205.0,1,12.985661,3571.89,0.8752391,-0.48359644,-0.009547566,478.2,3538.92,17.01,1,957.67,-584.13,0.05,1,12.985661,3458.09,0.28836358,-0.95715755,-0.026379362,-175.04,3453.41,51.07,1,271.31,-1115.53,310.33,0,0,336.1719
replay_00031,0,2,2,23,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.862034,2516.27,0.76805574,0.4462303,-0.45931366,-1551.02,-1981.4,88.33,0,1045.32,1342.47,-27.33,1,5.581396,3535.44,-0.97463495,0.22359644,-0.009559791,-719.72,-3460.58,17.01,0,-1314.16,347.19,0.05,1,16.078432,3130.68,0.10028684,-0.6611126,-0.7435541,165.29,-3126.31,86.52,0,-200.05,1467.73,-16.77,1,18.862034,2553.32,-0.22066428,-0.9022256,-0.37053505,1528.3,2045.4,84.04,1,-1230.43,-1190.84,-24.53,1,5.581396,3532.82,0.9954247,-0.09506961,-0.009565073,689.17,3464.12,17.01,1,1302.03,-206.34,0.05,1,5.581396,3183.02,0.4514358,-0.8303645,-0.32665038,-176.99,3178.09,90.93,1,-11.75,-1774.16,164.55,0,0,336.39447
replay_00031,0,2,2,23,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.3064322,1785.89,0.8593006,0.50952214,0.044606943,-1078.96,-1423.05,78.96,0,1356.01,1504.06,-52.75,1,3.9556084,3791.0,-0.9427637,-0.33332384,-0.009583221,-1357.18,-3538.93,17.01,0,-1627.28,-560.54,0.0,1,28.235294,2532.79,-0.05336666,0.356224,0.9328754,84.23,-2531.35,78.55,0,-197.51,1452.31,-57.74,1,4.118244,1724.13,-0.43456328,-0.8851795,0.16616857,965.69,1428.23,77.58,1,-1340.06,-1609.64,-39.46,1,0.0,3937.14,0.9795488,0.03488667,-0.19815917,1418.14,3672.83,76.89,1,1731.46,611.28,14.98,1,10.196078,2238.46,0.29871166,-0.92859054,-0.22020692,-135.31,2234.35,83.86,1,125.69,-2024.91,-15.53,0,0,336.83792
replay_00013,0,0,0,300,0.5,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.778316,3848.77,-0.0023869276,0.99995166,-0.009544257,-256.09,-3839.49,17.01,0,-6.93,41.05,0.14,1,33.333332,3848.94,-6.6757207e-06,0.9998606,-0.016700223,256.0,-3839.67,17.05,0,0.0,26.55,0.32,1,32.778316,3278.74,0.707067,0.7070822,-0.0095425,-2047.62,-2559.62,17.01,0,30.41,30.41,0.13,1,32.778316,3278.76,-0.7053717,-0.70877355,-0.009538339,2047.7,2559.58,17.01,1,-24.11,-33.93,0.14,1,32.778316,3848.77,0.0023868084,-0.99995166,-0.009544257,256.09,3839.49,17.01,1,6.93,-41.05,0.14,1,32.778316,3848.73,-7.748604e-06,-0.99995446,-0.009544264,-256.0,3839.46,17.01,1,0.0,-43.0,0.13,0,0,14.540225
